CUSTOMER_ID,CITY NAME,STATE ABBREVIATION,FIPS ZIP CODE,LON,LAT,EST HOUSEHOLD INCOME V5,LENGTH OF RESIDENCE,NUMBER OF ADULTS IN LIVING UNIT,MOSAIC HOUSEHOLD,CHILDREN: AGE 0-18 VERSION 3
07673087432,MINNEAPOLIS,MN,55443,-93.34332,45.11686,$125000-$149999,09,1,H26,Likely
37552891370,MINNEAPOLIS,MN,55419,-93.2909997639405,44.907613962127,$250000+,17,2,A03,Yes
77549956186,MINNEAPOLIS,MN,55426,-93.3980186618186,44.9473258358698,,00,0,U00,No
17587824673,MINNEAPOLIS,MN,55412,-93.3086895175681,45.0321200036507,$35000-$49999,03,1,L42,Not Likely
27656107588,MINNEAPOLIS,MN,55445,-93.3869185183277,45.1235704478052,,00,0,U00,No
57681017463,MINNEAPOLIS,MN,55432,-93.2695277205929,45.0844565132797,$1000-$14999,09,2,M45,Yes
37643017686,MINNEAPOLIS,MN,55432,-93.2886192884855,45.1177197340234,$35000-$49999,35,2,Q64,Not Likely
27549756707,MINNEAPOLIS,MN,55406,-93.2244916645634,44.9449231713324,$15000-$24999,28,1,E19,Not Likely
77586772189,MINNEAPOLIS,MN,55407,-93.2424404710664,44.9424166939584,$50000-$74999,11,2,L42,Not Likely
97554773672,MINNEAPOLIS,MN,55407,-93.2526137156543,44.9377586940345,$15000-$24999,02,1,O54,Possible
97535937036,MINNEAPOLIS,MN,55423,-93.3135373838894,44.8653360463615,$35000-$49999,43,2,L42,Not Likely
77572769233,MINNEAPOLIS,MN,55407,-93.264996230129,44.95122,$1000-$14999,00,1,S71,Not Likely
17565853677,MINNEAPOLIS,MN,55416,-93.3392926491316,44.9343919796832,$50000-$74999,01,1,O54,Not Likely
77570761508,MINNEAPOLIS,MN,55406,-93.2306462941548,44.9322465306122,$50000-$74999,23,1,G24,Not Likely
37525807335,MINNEAPOLIS,MN,55411,-93.2939161041252,44.9885051162791,$35000-$49999,02,2,D18,Likely
07570906276,MINNEAPOLIS,MN,55421,-93.2539557072707,45.0446878891277,$100000-$124999,08,2,E20,Possible
67505922215,MINNEAPOLIS,MN,55422,-93.3285133299727,44.9837503202793,$200000-$249999,00,1,E19,Not Likely
67524769084,MINNEAPOLIS,MN,55407,-93.2522862285357,44.9516919047619,,00,0,U00,No
57694143625,MINNEAPOLIS,MN,55449,-93.1949495174853,45.1354471325916,,00,0,U00,No
87512857953,MINNEAPOLIS,MN,55417,-93.249663910177,44.9138225860819,$50000-$74999,33,4,C13,Not Likely
67587751720,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$100000-$124999,08,1,G24,Possible
87576939355,MINNEAPOLIS,MN,55424,-93.3375318831501,44.9187600577831,$200000-$249999,23,3,A01,Possible
17680037982,MINNEAPOLIS,MN,55434,-93.2526550861713,45.1727697810397,,00,0,U00,No
07508824403,MINNEAPOLIS,MN,55412,-93.2993659583807,45.03154103788,$50000-$74999,07,2,O51,Possible
37673130450,MINNEAPOLIS,MN,55448,-93.3110587980893,45.2060464933316,$100000-$124999,11,2,B07,Likely
87562890190,MINNEAPOLIS,MN,55419,-93.2957731558425,44.895529164616,$15000-$24999,00,3,B08,Yes
27593814694,MINNEAPOLIS,MN,55411,-93.3017150189167,45.0115990275841,$100000-$124999,17,2,L42,Possible
67566984814,MINNEAPOLIS,MN,55429,-93.3558751038597,45.0873971325916,$15000-$24999,02,1,O54,Likely
47670013516,MINNEAPOLIS,MN,55432,-93.2658102556145,45.0915654684594,$75000-$99999,10,3,L42,Not Likely
77564769229,MINNEAPOLIS,MN,55407,-93.264996230129,44.95122,$50000-$74999,18,3,P57,Possible
57644032691,MINNEAPOLIS,MN,55433,-93.3669387145942,45.1937080320509,$75000-$99999,10,5,C14,Yes
57631057063,MINNEAPOLIS,MN,55436,-93.3947463472908,44.8922596043156,$75000-$99999,25,6,E19,Not Likely
47597807996,MINNEAPOLIS,MN,55411,-93.294845,45.0132771325916,$35000-$49999,21,1,K40,Likely
97580853898,MINNEAPOLIS,MN,55416,-93.339752003861,44.9253931767318,$50000-$74999,50,2,C13,Not Likely
97525728195,MINNEAPOLIS,MN,55403,-93.278757519112,44.9728494805512,$15000-$24999,03,7,E19,Not Likely
27571890660,MINNEAPOLIS,MN,55419,-93.288126425016,44.8934083333333,$15000-$24999,00,1,O54,Possible
37672039688,MINNEAPOLIS,MN,55434,-93.2483477601483,45.1908640559155,$75000-$99999,40,2,J34,Not Likely
77550726102,MINNEAPOLIS,MN,55402,-93.27119,44.97648,$250000+,07,1,G25,Not Likely
37530962354,MINNEAPOLIS,MN,55427,-93.3739197965567,45.0303754155514,$75000-$99999,22,2,B09,Possible
87579797061,MINNEAPOLIS,MN,55409,-93.2867362953422,44.9318944731652,$50000-$74999,24,2,E19,Not Likely
27519923608,MINNEAPOLIS,MN,55423,-93.27823,44.87178,$25000-$34999,12,1,H26,Likely
07544929329,MINNEAPOLIS,MN,55423,-93.3100704754934,44.8829443316452,$15000-$24999,04,1,O52,Possible
77602142827,MINNEAPOLIS,MN,55449,-93.2014406576646,45.1857819695694,$100000-$124999,07,2,B08,Likely
27538819144,MINNEAPOLIS,MN,55412,-93.3118596985854,45.0153821358463,$50000-$74999,09,1,P56,Likely
27575861248,MINNEAPOLIS,MN,55417,-93.2324811132312,44.9060284081429,$75000-$99999,31,2,E20,Not Likely
57665083496,MINNEAPOLIS,MN,55442,-93.427740998969,45.0485676598345,$175000-$199999,21,3,C13,Not Likely
37524723833,MINNEAPOLIS,MN,55401,-93.2717611956021,44.9875135058115,$175000-$199999,05,2,A06,Possible
27662126524,MINNEAPOLIS,MN,55448,-93.2691452213867,45.1707052306045,$100000-$124999,24,2,E20,Possible
17699063437,MINNEAPOLIS,MN,55437,-93.3490290797843,44.8397672317247,,00,0,U00,No
37552801057,MINNEAPOLIS,MN,55410,-93.327559570025,44.9299716996324,$125000-$149999,29,3,C11,Not Likely
17609041868,MINNEAPOLIS,MN,55434,-93.2633285623275,45.1448960954852,$25000-$34999,23,1,Q64,Not Likely
37520998668,MINNEAPOLIS,MN,55430,-93.3120915331432,45.0513533290258,$1000-$14999,11,1,O55,Yes
67538946526,MINNEAPOLIS,MN,55426,-93.4011305645438,44.9691232466956,$35000-$49999,00,1,G24,Possible
77573881483,MINNEAPOLIS,MN,55419,-93.2804712535253,44.8922297801859,$75000-$99999,10,2,R66,Yes
07576788461,MINNEAPOLIS,MN,55408,-93.2844927199576,44.9457618747381,$25000-$34999,04,1,O51,Possible
77662085114,MINNEAPOLIS,MN,55442,-93.429066959269,45.038461953092,$100000-$124999,01,2,B07,Yes
57570767801,MINNEAPOLIS,MN,55407,-93.2665837575228,44.9555322852258,$35000-$49999,01,1,O52,Possible
67616104963,MINNEAPOLIS,MN,55445,-93.3627311688031,45.1342955913386,$100000-$124999,06,2,D17,Likely
37587974792,MINNEAPOLIS,MN,55428,-93.3730369583006,45.0849446169384,$1000-$14999,01,1,K40,Possible
57590746589,MINNEAPOLIS,MN,55405,-93.2979904915312,44.9616197882152,$25000-$34999,01,1,C13,Not Likely
87651100821,MINNEAPOLIS,MN,55444,-93.3133046030561,45.1266629202839,$125000-$149999,21,2,C11,Not Likely
87514744371,MINNEAPOLIS,MN,55405,-93.30524,44.96984,$150000-$174999,08,1,G24,Possible
57630130415,MINNEAPOLIS,MN,55448,-93.3296353765872,45.2057236660969,$75000-$99999,18,2,D16,Not Likely
67506803422,MINNEAPOLIS,MN,55410,-93.3114434344214,44.9152015891887,$250000+,40,2,A01,Not Likely
77585908955,MINNEAPOLIS,MN,55421,-93.2604600416677,45.0564904668627,$50000-$74999,37,3,Q64,Not Likely
07562874903,MINNEAPOLIS,MN,55418,-93.2711160030663,45.0183564516129,$35000-$49999,13,2,L42,Not Likely
97549926124,MINNEAPOLIS,MN,55423,-93.2530935646799,44.8903468376148,$150000-$174999,00,1,F22,Possible
57543853563,MINNEAPOLIS,MN,55416,-93.3387045844412,44.9370271808036,$1000-$14999,00,1,G25,Not Likely
17539758975,MINNEAPOLIS,MN,55406,-93.2125219969396,44.9391613419581,$50000-$74999,00,1,G24,Possible
57565918024,MINNEAPOLIS,MN,55422,-93.3413447005545,45.0248859708761,$50000-$74999,00,1,L42,Possible
87670024625,MINNEAPOLIS,MN,55433,-93.3175455650198,45.1641566562971,$25000-$34999,00,2,Q65,Not Likely
77510865505,MINNEAPOLIS,MN,55417,-93.2078876669709,44.8974124118029,$50000-$74999,20,2,I31,Yes
17644039509,MINNEAPOLIS,MN,55434,-93.2652745704684,45.1893312696918,$35000-$49999,26,5,J34,Not Likely
47553816013,MINNEAPOLIS,MN,55411,-93.3055461123283,44.98608,$35000-$49999,00,2,S69,Likely
77667012965,MINNEAPOLIS,MN,55432,-93.2278627497109,45.085783872973,$100000-$124999,07,2,B09,Likely
97595822161,MINNEAPOLIS,MN,55412,-93.3034078870125,45.0229371973477,,00,0,U00,No
27675041886,MINNEAPOLIS,MN,55434,-93.2587255698599,45.1862258761925,$35000-$49999,39,2,J34,Not Likely
67595997849,MINNEAPOLIS,MN,55430,-93.3044440991057,45.0484891870818,$15000-$24999,33,3,Q64,Not Likely
27506746843,MINNEAPOLIS,MN,55405,-93.303453859328,44.9776982352941,$15000-$24999,05,3,K40,Not Likely
07677029332,MINNEAPOLIS,MN,55433,-93.3014241569262,45.159751675691,$75000-$99999,32,4,E20,Not Likely
07543824050,MINNEAPOLIS,MN,55412,-93.2891703764213,45.0303147584466,$75000-$99999,06,1,O52,Likely
17636069746,MINNEAPOLIS,MN,55438,-93.390086511536,44.8549789972415,$15000-$24999,00,1,Q65,Not Likely
77592746713,MINNEAPOLIS,MN,55405,-93.2907237757245,44.9609222852258,$1000-$14999,02,1,O54,Possible
37544972505,MINNEAPOLIS,MN,55428,-93.3619080666909,45.0761222103576,$35000-$49999,01,1,O54,Likely
17671147111,MINNEAPOLIS,MN,55454,-93.2469505962144,44.9667590447036,$1000-$14999,10,1,O53,Likely
17648091907,MINNEAPOLIS,MN,55443,-93.3461161424427,45.1313066589025,$1000-$14999,00,1,Q62,Not Likely
27545835912,MINNEAPOLIS,MN,55414,-93.2562317258087,44.9871315662136,$100000-$124999,15,2,C13,Not Likely
57632134500,MINNEAPOLIS,MN,55448,-93.2782321130366,45.1622704599027,$50000-$74999,09,1,P56,Likely
37514882608,MINNEAPOLIS,MN,55419,-93.2691054855497,44.9232214562772,$35000-$49999,00,2,O51,Likely
37567739313,MINNEAPOLIS,MN,55404,-93.2780138020193,44.9607397560976,$35000-$49999,01,1,O54,Not Likely
47592924181,MINNEAPOLIS,MN,55423,-93.27823,44.87178,$150000-$174999,07,1,G24,Likely
07590923539,MINNEAPOLIS,MN,55422,-93.3465063510843,44.9881332507652,$100000-$124999,37,5,C13,Not Likely
17527820206,MINNEAPOLIS,MN,55412,-93.2866786851289,45.0175435322499,,00,0,U00,No
27577749883,MINNEAPOLIS,MN,55405,-93.2979787890341,44.9821184264336,$1000-$14999,02,1,S71,Not Likely
77512784618,MINNEAPOLIS,MN,55408,-93.2866078326326,44.9517043037277,$35000-$49999,02,1,K40,Possible
87562829971,MINNEAPOLIS,MN,55413,-93.2654073913044,44.9988471325916,$15000-$24999,03,1,S71,Not Likely
17517871242,MINNEAPOLIS,MN,55418,-93.2407463325356,45.0114450085161,$75000-$99999,05,2,O51,Possible
17615034565,MINNEAPOLIS,MN,55433,-93.2906874118296,45.1492294939593,$25000-$34999,00,1,O54,Possible
67690092887,MINNEAPOLIS,MN,55443,-93.3526521900794,45.099718975509,$50000-$74999,05,4,S69,Likely
07573767127,MINNEAPOLIS,MN,55407,-93.25371,44.94102,$35000-$49999,00,1,G24,Possible
97534830901,MINNEAPOLIS,MN,55413,-93.255291883989,44.9919831964959,,00,0,U00,No
97685060760,MINNEAPOLIS,MN,55437,-93.3456094870792,44.8193018585623,$35000-$49999,13,1,Q65,Not Likely
57563767930,MINNEAPOLIS,MN,55407,-93.2500880424026,44.9552851423687,$50000-$74999,02,1,P60,Likely
47632117130,MINNEAPOLIS,MN,55447,-93.5069719915555,44.9912180829278,$75000-$99999,04,2,C11,Not Likely
67549920015,MINNEAPOLIS,MN,55422,-93.3276733904704,45.0321320242535,,00,0,U00,No
67584978649,MINNEAPOLIS,MN,55429,-93.33449,45.06483,$75000-$99999,06,1,K40,Possible
47518833701,MINNEAPOLIS,MN,55414,-93.2089138184213,44.9655948871895,$1000-$14999,08,2,O53,Not Likely
27566802563,MINNEAPOLIS,MN,55410,-93.3276119366645,44.9205156423729,$125000-$149999,15,2,C11,Not Likely
17508951586,MINNEAPOLIS,MN,55426,-93.394136795288,44.9440035322176,$75000-$99999,21,2,E19,Not Likely
37633096211,MINNEAPOLIS,MN,55443,-93.3563497140242,45.1061173185217,$25000-$34999,00,1,O54,Possible
07530729659,MINNEAPOLIS,MN,55403,-93.2837241332683,44.9741298124906,$75000-$99999,00,1,O54,Not Likely
17696089941,MINNEAPOLIS,MN,55443,-93.3231019487831,45.1184247332448,$250000+,17,2,A02,Not Likely
27693140595,MINNEAPOLIS,MN,55449,-93.2325867637849,45.1707667688315,$75000-$99999,10,1,G24,Possible
77674133064,MINNEAPOLIS,MN,55448,-93.3250237899986,45.2056485838358,$100000-$124999,07,3,B08,Yes
57586775935,MINNEAPOLIS,MN,55407,-93.2394905852677,44.931542091051,$35000-$49999,38,2,L42,Not Likely
17545825183,MINNEAPOLIS,MN,55412,-93.3070576026577,45.034180772375,$100000-$124999,09,3,L42,Not Likely
67552905270,MINNEAPOLIS,MN,55421,-93.2105089367238,45.0415224941769,$50000-$74999,48,1,L42,Not Likely
27634060944,MINNEAPOLIS,MN,55437,-93.3454714319613,44.8133447151334,$1000-$14999,01,1,D16,Possible
17582725091,MINNEAPOLIS,MN,55401,-93.274894321613,44.9897072936032,$50000-$74999,08,3,A06,Not Likely
97589944483,MINNEAPOLIS,MN,55425,-93.2544188704771,44.842116446685,$25000-$34999,08,2,I31,Yes
07574931155,MINNEAPOLIS,MN,55423,-93.3075186256168,44.8790373928696,,00,0,U00,No
47626038398,MINNEAPOLIS,MN,55434,-93.2600470967565,45.1776771173199,$50000-$74999,19,2,I31,Yes
77641106539,MINNEAPOLIS,MN,55445,-93.3766217219799,45.0977964405774,$100000-$124999,06,3,H26,Not Likely
37670137869,MINNEAPOLIS,MN,55449,-93.2129034937628,45.1830137193218,$100000-$124999,04,2,A05,Likely
77553792268,MINNEAPOLIS,MN,55408,-93.3007205822149,44.9392663236553,$75000-$99999,01,1,G25,Possible
77501776533,MINNEAPOLIS,MN,55407,-93.253855483852,44.9299808316608,$15000-$24999,11,1,K40,Not Likely
47676100877,MINNEAPOLIS,MN,55444,-93.313561751514,45.0930566059614,$50000-$74999,23,3,J36,Not Likely
07520743730,MINNEAPOLIS,MN,55404,-93.2608150100102,44.9610389660653,$1000-$14999,03,1,P57,Likely
87566938996,MINNEAPOLIS,MN,55424,-93.3447836649287,44.9201114285714,$200000-$249999,33,1,A02,Not Likely
37503991463,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$35000-$49999,06,1,K40,Possible
97622023443,MINNEAPOLIS,MN,55433,-93.3274081438034,45.1585800898392,$25000-$34999,21,1,I31,Likely
37645012028,MINNEAPOLIS,MN,55432,-93.2320626291675,45.0919300479907,$50000-$74999,11,2,D18,Possible
47540868033,MINNEAPOLIS,MN,55418,-93.2444030084832,45.0335496927592,$75000-$99999,02,1,F22,Yes
17567950320,MINNEAPOLIS,MN,55426,-93.3753095323299,44.9761402186933,,00,0,U00,No
07523918084,MINNEAPOLIS,MN,55422,-93.3320611212624,45.0253472985403,$1000-$14999,00,1,S71,Possible
37571837929,MINNEAPOLIS,MN,55414,-93.2494232195618,44.9857704849398,$1000-$14999,13,1,G25,Not Likely
07564807820,MINNEAPOLIS,MN,55411,-93.3030161030398,44.9897007576271,$15000-$24999,01,1,R67,Likely
77538919975,MINNEAPOLIS,MN,55422,-93.3547771281229,45.0326781889757,$100000-$124999,04,1,O51,Yes
47631119257,MINNEAPOLIS,MN,55447,-93.483416461163,44.9928971325916,$50000-$74999,02,2,E20,Possible
67504860818,MINNEAPOLIS,MN,55417,-93.2590272668338,44.9068518770626,$1000-$14999,26,1,L42,Not Likely
07624140997,MINNEAPOLIS,MN,55449,-93.2277234743246,45.190711343703,,00,0,U00,No
07652099801,MINNEAPOLIS,MN,55444,-93.2976050633675,45.1125138105884,$250000+,01,2,A05,Possible
07660063579,MINNEAPOLIS,MN,55437,-93.3396886120215,44.8336391872213,$1000-$14999,00,1,K37,Likely
17536774533,MINNEAPOLIS,MN,55407,-93.2610322130621,44.9355921274297,$35000-$49999,41,3,Q64,Not Likely
57657083919,MINNEAPOLIS,MN,55442,-93.4383655171086,45.038527619415,$125000-$149999,13,4,C11,Not Likely
87587963389,MINNEAPOLIS,MN,55427,-93.3676692240093,45.0190328685054,$50000-$74999,23,1,H26,Likely
77559872892,MINNEAPOLIS,MN,55418,-93.2489160182925,45.0138618367347,,00,0,U00,No
57533946438,MINNEAPOLIS,MN,55426,-93.370526623224,44.9692806186522,$35000-$49999,01,1,G24,Possible
37593958208,MINNEAPOLIS,MN,55427,-93.381401466656,44.9987602820971,$250000+,20,2,C11,Not Likely
67584882424,MINNEAPOLIS,MN,55419,-93.2851873224549,44.9140269891756,$200000-$249999,09,1,A03,Yes
47504819940,MINNEAPOLIS,MN,55412,-93.2894813369708,45.0171836106073,$15000-$24999,29,1,J36,Not Likely
17556998640,MINNEAPOLIS,MN,55430,-93.3120940328396,45.0512638290258,$75000-$99999,06,3,Q65,Possible
27535753819,MINNEAPOLIS,MN,55406,-93.2340111962564,44.9593208336828,$25000-$34999,03,1,O53,Possible
07599876643,MINNEAPOLIS,MN,55418,-93.2159089841585,45.0276376860417,$15000-$24999,26,2,D16,Possible
67690049433,MINNEAPOLIS,MN,55435,-93.3341132687708,44.8791528050782,$125000-$149999,23,4,C11,Not Likely
77564906635,MINNEAPOLIS,MN,55421,-93.25396550623,45.0455842156584,,00,0,U00,No
07608067117,MINNEAPOLIS,MN,55438,-93.3619734215989,44.7925043433631,$25000-$34999,28,2,Q62,Not Likely
27518797264,MINNEAPOLIS,MN,55409,-93.2716159222844,44.9316094029775,$50000-$74999,22,2,D18,Yes
57513824453,MINNEAPOLIS,MN,55412,-93.3061353868893,45.0320759011196,$35000-$49999,20,5,D18,Not Likely
47577988830,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$25000-$34999,08,1,P56,Possible
07593739933,MINNEAPOLIS,MN,55404,-93.2613142124049,44.9591013078591,$1000-$14999,02,1,O54,Likely
67534976604,MINNEAPOLIS,MN,55428,-93.3824610681957,45.0743403147216,$15000-$24999,03,7,E20,Possible
27586844218,MINNEAPOLIS,MN,55416,-93.3388588541299,44.9549513773265,$175000-$199999,16,2,A01,Yes
97687034418,MINNEAPOLIS,MN,55433,-93.2865755626743,45.1478995055987,,00,0,U00,No
17600123268,MINNEAPOLIS,MN,55447,-93.5209107324369,45.0106282911937,$125000-$149999,11,2,A04,Yes
87533779282,MINNEAPOLIS,MN,55407,-93.2551279355643,44.9191841906843,$25000-$34999,01,1,E19,Not Likely
77627107513,MINNEAPOLIS,MN,55445,-93.3802642004523,45.1053542174684,$100000-$124999,29,3,B10,Yes
67558846068,MINNEAPOLIS,MN,55416,-93.3401427542622,44.9495257768907,$100000-$124999,15,2,C13,Not Likely
97656045921,MINNEAPOLIS,MN,55434,-93.2524755623396,45.1479976083265,$100000-$124999,37,3,C11,Not Likely
37687080628,MINNEAPOLIS,MN,55441,-93.4190895756422,45.0232094040746,$250000+,21,5,A02,Not Likely
57622006865,MINNEAPOLIS,MN,55431,-93.3132186161146,44.8518071325916,$150000-$174999,02,1,O51,Possible
37599961352,MINNEAPOLIS,MN,55427,-93.3857640053153,45.0208301419083,$35000-$49999,52,2,J34,Not Likely
47524979397,MINNEAPOLIS,MN,55429,-93.3221091104241,45.0717631839708,$250000+,01,1,O51,Likely
57560962230,MINNEAPOLIS,MN,55427,-93.3704859664501,45.0291608188742,$75000-$99999,12,3,L42,Possible
77575732878,MINNEAPOLIS,MN,55403,-93.2729684618477,44.9640787949397,$75000-$99999,01,1,O54,Possible
17592879731,MINNEAPOLIS,MN,55418,-93.2652847883103,45.0342154974778,$75000-$99999,03,2,B09,Possible
87553900434,MINNEAPOLIS,MN,55421,-93.24611,45.04819,$25000-$34999,05,1,P56,Possible
27583847093,MINNEAPOLIS,MN,55416,-93.3453962450162,44.94681,$35000-$49999,02,1,O54,Not Likely
27546896670,MINNEAPOLIS,MN,55420,-93.290029504323,44.8450136401366,$50000-$74999,15,5,L42,Possible
77568745788,MINNEAPOLIS,MN,55405,-93.2890875088049,44.9620646707287,$1000-$14999,17,1,G25,Not Likely
27664141256,MINNEAPOLIS,MN,55449,-93.2260386837447,45.2100252553015,$75000-$99999,25,4,C14,Possible
77520886838,MINNEAPOLIS,MN,55419,-93.2846144293213,44.9059702203121,$100000-$124999,20,2,G24,Not Likely
57511864155,MINNEAPOLIS,MN,55417,-93.2325435705507,44.8999022601203,$25000-$34999,04,1,O51,Possible
97614035151,MINNEAPOLIS,MN,55434,-93.2452305065541,45.1919171325916,$50000-$74999,03,3,O51,Likely
97553832273,MINNEAPOLIS,MN,55413,-93.2500764577274,44.9977646218118,$15000-$24999,18,1,K40,Yes
07592807075,MINNEAPOLIS,MN,55410,-93.3287907299863,44.8920159681961,$150000-$174999,04,2,A05,Likely
07524726713,MINNEAPOLIS,MN,55402,-93.27119,44.97648,$35000-$49999,02,1,O51,Not Likely
37582927008,MINNEAPOLIS,MN,55423,-93.3062735583109,44.8884542857143,$15000-$24999,00,2,O51,Likely
37552896665,MINNEAPOLIS,MN,55420,-93.264264384627,44.8451394527342,$50000-$74999,23,4,E20,Not Likely
97667104600,MINNEAPOLIS,MN,55444,-93.3127196687435,45.1308380263088,$100000-$124999,09,2,B08,Yes
77516799845,MINNEAPOLIS,MN,55410,-93.3151799043768,44.8945185569122,$100000-$124999,19,2,B08,Yes
27552752626,MINNEAPOLIS,MN,55406,-93.2379338022982,44.9608223076923,$35000-$49999,00,1,G24,Possible
27599883361,MINNEAPOLIS,MN,55419,-93.2829363322055,44.9209616326531,$75000-$99999,42,3,D16,Yes
47694141697,MINNEAPOLIS,MN,55449,-93.2205096417963,45.2074547469257,$150000-$174999,27,4,C14,Not Likely
17631041623,MINNEAPOLIS,MN,55434,-93.2626078207389,45.1384477675074,$15000-$24999,36,1,E20,Not Likely
07634092437,MINNEAPOLIS,MN,55443,-93.3510492342103,45.1055428674084,$125000-$149999,07,2,I32,Likely
77524801197,MINNEAPOLIS,MN,55410,-93.3254179315927,44.928578641367,$250000+,09,2,A02,Possible
67580961434,MINNEAPOLIS,MN,55427,-93.3665640047194,45.0206542857143,,00,0,U00,No
57569823898,MINNEAPOLIS,MN,55412,-93.290814035454,45.0297225,$1000-$14999,00,1,O52,Possible
77618097248,MINNEAPOLIS,MN,55443,-93.3361722074836,45.1151541012132,$150000-$174999,25,2,C11,Not Likely
07585904446,MINNEAPOLIS,MN,55421,-93.2310893225543,45.037452559828,$1000-$14999,00,1,Q65,Not Likely
37550971826,MINNEAPOLIS,MN,55428,-93.3826377748704,45.0686636922938,$100000-$124999,04,1,O51,Likely
47546861098,MINNEAPOLIS,MN,55417,-93.2624463805508,44.906614,$1000-$14999,11,1,O52,Likely
57560982586,MINNEAPOLIS,MN,55429,-93.3524516338228,45.0503880894078,$125000-$149999,05,1,H29,Likely
17558784616,MINNEAPOLIS,MN,55408,-93.2866078326326,44.9517043037277,$35000-$49999,03,1,O54,Not Likely
17528993228,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$1000-$14999,05,1,P56,Not Likely
47565823425,MINNEAPOLIS,MN,55412,-93.3098670638286,45.0278924212738,$75000-$99999,15,7,E20,Not Likely
57594926470,MINNEAPOLIS,MN,55423,-93.3007696857605,44.8892994316071,$50000-$74999,20,2,L42,Not Likely
17557823472,MINNEAPOLIS,MN,55412,-93.3120470971188,45.0280569923158,$35000-$49999,02,1,O55,Likely
37550743981,MINNEAPOLIS,MN,55404,-93.2657898636062,44.9711337009286,$15000-$24999,01,1,G25,Likely
07667077065,MINNEAPOLIS,MN,55441,-93.4331491559722,45.0283578052715,$1000-$14999,10,1,Q65,Possible
17677046975,MINNEAPOLIS,MN,55435,-93.32295,44.8683571325916,$1000-$14999,08,1,Q65,Not Likely
77693027171,MINNEAPOLIS,MN,55433,-93.3289452811434,45.1802437978898,$100000-$124999,10,5,E20,Not Likely
47605108991,MINNEAPOLIS,MN,55446,-93.4544059357635,45.0506228563092,$50000-$74999,03,1,O54,Possible
97627110828,MINNEAPOLIS,MN,55446,-93.4757409838796,45.0244761079562,$15000-$24999,08,1,Q65,Not Likely
37583722788,MINNEAPOLIS,MN,55401,-93.2801148063422,44.9895494577468,$15000-$24999,01,1,O54,Not Likely
47551842663,MINNEAPOLIS,MN,55416,-93.3392076552096,44.9673274603761,$50000-$74999,16,3,C13,Not Likely
